@relation GOLDSTANDARD_VALENCE

@attribute frametime numeric
@attribute GoldStandardValence numeric


@data
164.44,0.04600556
164.48,0.04600556
164.52,0.04600556
164.56,0.04600556
164.6,0.04600556
164.64,0.04433889
164.68,0.04433889
164.72,0.04433889
164.76,0.04267222
164.8,0.04267222
164.84,0.04267222
164.88,0.04267222
164.92,0.04267222
164.96,0.04433889
165,0.04600556
165.04,0.04600556
165.08,0.04767222
165.12,0.04933889
165.16,0.04933889
165.2,0.05100556
165.24,0.05267222
165.28,0.05267222
165.32,0.05600556
165.36,0.05767222
165.4,0.05433889
165.44,0.05267222
165.48,0.04933889
165.52,0.04767222
165.56,0.04767222
165.6,0.04767222
165.64,0.04767222
165.68,0.04767222
165.72,0.04767222
165.76,0.04767222
165.8,0.04767222
165.84,0.04767222
165.88,0.04767222
165.92,0.04767222
165.96,0.04933889
166,0.04933889
166.04,0.04933889
166.08,0.04933889
166.12,0.04767222
166.16,0.04600556
166.2,0.04433889
166.24,0.04267222
166.28,0.04433889
166.32,0.04433889
166.36,0.04600556
166.4,0.04433889
166.44,0.04433889
166.48,0.04433889
166.52,0.04600556
166.56,0.04600556
166.6,0.04433889
166.64,0.04433889
166.68,0.04433889
166.72,0.04267222
166.76,0.04433889
166.8,0.04433889
166.84,0.04433889
166.88,0.04600556
166.92,0.04600556
166.96,0.04600556
167,0.04600556
167.04,0.04767222
167.08,0.04933889
167.12,0.04933889
167.16,0.05100556
167.2,0.05100556
167.24,0.05100556
167.28,0.05100556
167.32,0.05100556
167.36,0.05100556
167.4,0.05100556
167.44,0.05100556
167.48,0.05100556
167.52,0.05100556
167.56,0.04933889
167.6,0.04933889
167.64,0.04933889
167.68,0.04933889
167.72,0.05100556
167.76,0.05100556
167.8,0.05100556
167.84,0.05433889
167.88,0.05433889
167.92,0.05267222
167.96,0.05100556
168,0.04767222
168.04,0.04933889
168.08,0.04767222
168.12,0.04767222
168.16,0.04767222
168.2,0.04767222
168.24,0.04767222
168.28,0.04767222
168.32,0.04767222
168.36,0.04600556
168.4,0.04433889
168.44,0.04267222
168.48,0.04100556
168.52,0.03933889
168.56,0.04100556
168.6,0.04100556
168.64,0.04100556
168.68,0.04267222
168.72,0.04433889
168.76,0.04433889
168.8,0.04433889
168.84,0.04433889
168.88,0.04433889
168.92,0.04433889
168.96,0.04433889
169,0.04600556
169.04,0.04600556
169.08,0.04933889
169.12,0.05100556
169.16,0.04933889
169.2,0.04933889
169.24,0.04933889
169.28,0.04933889
169.32,0.04933889
169.36,0.04933889
169.4,0.04933889
169.44,0.04933889
169.48,0.04933889
169.52,0.05100556
169.56,0.05100556
169.6,0.05100556
169.64,0.05100556
169.68,0.05100556
169.72,0.05100556
169.76,0.04767222
169.8,0.04600556
169.84,0.04433889
169.88,0.04433889
169.92,0.04433889
169.96,0.04100556
170,0.04100556
170.04,0.04100556
170.08,0.03933889
170.12,0.03933889
170.16,0.03933889
170.2,0.03933889
170.24,0.03933889
170.28,0.03767222
170.32,0.03600556
170.36,0.03433889
170.4,0.03100556
170.44,0.02933889
170.48,0.02600556
170.52,0.02267222
170.56,0.02100556
170.6,0.02267222
170.64,0.02767222
170.68,0.03100556
170.72,0.03100556
170.76,0.03100556
170.8,0.03100556
170.84,0.03267222
170.88,0.03267222
170.92,0.03267222
170.96,0.03100556
171,0.03100556
171.04,0.03100556
171.08,0.03100556
171.12,0.03100556
171.16,0.02933889
171.2,0.02933889
171.24,0.02433889
171.28,0.02267222
171.32,0.01933889
171.36,0.01933889
171.4,0.01933889
171.44,0.01933889
171.48,0.01933889
171.52,0.01933889
171.56,0.01767222
171.6,0.01767222
171.64,0.01767222
171.68,0.01767222
171.72,0.01600556
171.76,0.01433889
171.8,0.01100556
171.84,0.006005556
171.88,0.004338889
171.92,0.004338889
171.96,0.004338889
172,0.002672223
172.04,0.002672223
172.08,0.002672223
172.12,0.002672223
172.16,0.002672223
172.2,0.001005556
172.24,0.001005556
172.28,0.001005556
172.32,0.001005556
172.36,-0.0006611106
172.4,-0.0006611106
172.44,-0.0006611106
172.48,-0.002327777
172.52,-0.003994444
172.56,-0.005661111
172.6,-0.007327777
172.64,-0.007327777
172.68,-0.005661111
172.72,-0.002327777
172.76,0.001005556
172.8,0.001005556
172.84,0.001005556
172.88,-0.0006611106
172.92,-0.0006611106
172.96,-0.0006611106
173,-0.002327777
173.04,-0.005661111
173.08,-0.008994444
173.12,-0.008994444
173.16,-0.008994444
173.2,-0.01066111
173.24,-0.01232778
173.28,-0.01399444
173.32,-0.01566111
173.36,-0.01732778
173.4,-0.01899444
173.44,-0.01899444
173.48,-0.02066111
173.52,-0.02066111
173.56,-0.02066111
173.6,-0.02066111
173.64,-0.02232778
173.68,-0.02066111
173.72,-0.02232778
173.76,-0.02399444
173.8,-0.02399444
173.84,-0.02399444
173.88,-0.02399444
173.92,-0.02399444
173.96,-0.02399444
174,-0.02399444
174.04,-0.02232778
174.08,-0.02066111
174.12,-0.02066111
174.16,-0.01899444
174.2,-0.01566111
174.24,-0.01399444
174.28,-0.01399444
174.32,-0.01399444
174.36,-0.01399444
174.4,-0.01566111
174.44,-0.01566111
174.48,-0.01566111
174.52,-0.01566111
174.56,-0.01399444
174.6,-0.01399444
174.64,-0.01399444
174.68,-0.01399444
174.72,-0.01899444
174.76,-0.02566111
174.8,-0.02899444
174.84,-0.03066111
174.88,-0.03066111
174.92,-0.03066111
174.96,-0.03066111
175,-0.03066111
175.04,-0.03232778
175.08,-0.03232778
175.12,-0.03399444
175.16,-0.03399444
175.2,-0.03399444
175.24,-0.03732778
175.28,-0.03732778
175.32,-0.03899444
175.36,-0.03899444
175.4,-0.04066111
175.44,-0.04399444
175.48,-0.04399444
175.52,-0.04566111
175.56,-0.04732778
175.6,-0.04899444
175.64,-0.04732778
175.68,-0.04899444
175.72,-0.05066111
175.76,-0.05066111
175.8,-0.05232778
175.84,-0.05232778
175.88,-0.05232778
175.92,-0.05232778
175.96,-0.05232778
176,-0.05232778
176.04,-0.05232778
176.08,-0.05232778
176.12,-0.05399444
176.16,-0.05399444
176.2,-0.05232778
176.24,-0.04899444
176.28,-0.04732778
176.32,-0.04732778
176.36,-0.04899444
176.4,-0.05066111
176.44,-0.05066111
176.48,-0.05066111
176.52,-0.05232778
176.56,-0.05232778
176.6,-0.04732778
176.64,-0.04066111
176.68,-0.03899444
176.72,-0.03732778
176.76,-0.03566111
176.8,-0.03566111
176.84,-0.03566111
176.88,-0.03566111
176.92,-0.03566111
176.96,-0.03732778
177,-0.03732778
177.04,-0.03732778
177.08,-0.03732778
177.12,-0.03732778
177.16,-0.03732778
177.2,-0.03732778
177.24,-0.03899444
177.28,-0.03899444
177.32,-0.03899444
177.36,-0.03899444
177.4,-0.04232778
177.44,-0.04899444
177.48,-0.05399444
177.52,-0.05899444
177.56,-0.06232778
177.6,-0.06566111
177.64,-0.06899444
177.68,-0.07899444
177.72,-0.08566111
177.76,-0.09066111
177.8,-0.09399444
177.84,-0.09899444
177.88,-0.1023278
177.92,-0.1089944
177.96,-0.1189944
178,-0.1256611
178.04,-0.1323278
178.08,-0.1339944
178.12,-0.1389944
178.16,-0.1456611
178.2,-0.1506611
178.24,-0.1523278
178.28,-0.1573278
178.32,-0.1589944
178.36,-0.1606611
178.4,-0.1623278
178.44,-0.1656611
178.48,-0.1673278
178.52,-0.1673278
178.56,-0.1673278
178.6,-0.1689944
178.64,-0.1689944
178.68,-0.1689944
178.72,-0.1706611
178.76,-0.1739944
178.8,-0.1773278
178.84,-0.1756611
178.88,-0.1756611
178.92,-0.1756611
178.96,-0.1756611
179,-0.1739944
179.04,-0.1739944
179.08,-0.1723278
179.12,-0.1706611
179.16,-0.1673278
179.2,-0.1673278
179.24,-0.1639944
179.28,-0.1623278
179.32,-0.1606611
179.36,-0.1589944
179.4,-0.1573278
179.44,-0.1573278
179.48,-0.1573278
179.52,-0.1556611
179.56,-0.1556611
179.6,-0.1506611
179.64,-0.1473278
179.68,-0.1423278
179.72,-0.1389944
179.76,-0.1373278
179.8,-0.1339944
179.84,-0.1306611
179.88,-0.1289944
179.92,-0.1273278
179.96,-0.1239944
180,-0.1239944
180.04,-0.1239944
180.08,-0.1206611
180.12,-0.1189944
180.16,-0.1173278
180.2,-0.1139944
180.24,-0.1139944
180.28,-0.1106611
180.32,-0.1073278
180.36,-0.1073278
180.4,-0.1006611
180.44,-0.1006611
180.48,-0.1006611
180.52,-0.09899444
180.56,-0.09232778
180.6,-0.09066111
180.64,-0.08899444
180.68,-0.08732778
180.72,-0.08732778
180.76,-0.08732778
180.8,-0.08732778
180.84,-0.08732778
180.88,-0.08732778
180.92,-0.08732778
180.96,-0.08732778
181,-0.08732778
181.04,-0.08732778
181.08,-0.08732778
181.12,-0.08732778
181.16,-0.08399444
181.2,-0.08399444
181.24,-0.08399444
181.28,-0.08232778
181.32,-0.08232778
181.36,-0.08066111
181.4,-0.08066111
181.44,-0.08066111
181.48,-0.08066111
181.52,-0.08066111
181.56,-0.08232778
181.6,-0.08232778
181.64,-0.08399444
181.68,-0.08066111
181.72,-0.07899444
181.76,-0.07732778
181.8,-0.07732778
181.84,-0.07732778
181.88,-0.07732778
181.92,-0.07732778
181.96,-0.07732778
182,-0.07732778
182.04,-0.07732778
182.08,-0.07732778
182.12,-0.07732778
182.16,-0.07732778
182.2,-0.07732778
182.24,-0.07899444
182.28,-0.07899444
182.32,-0.07899444
182.36,-0.07732778
182.4,-0.07566111
182.44,-0.07566111
182.48,-0.07399444
182.52,-0.07066111
182.56,-0.07066111
182.6,-0.06899444
182.64,-0.06899444
182.68,-0.06732778
182.72,-0.06732778
182.76,-0.06566111
182.8,-0.06399444
182.84,-0.06066111
182.88,-0.06066111
182.92,-0.05899444
182.96,-0.05899444
183,-0.05732778
183.04,-0.05732778
183.08,-0.05566111
183.12,-0.05399444
183.16,-0.05566111
183.2,-0.05566111
183.24,-0.05566111
183.28,-0.05732778
183.32,-0.05732778
183.36,-0.05899444
183.4,-0.05899444
183.44,-0.05899444
183.48,-0.05899444
183.52,-0.05899444
183.56,-0.05899444
183.6,-0.05899444
183.64,-0.06066111
183.68,-0.06066111
183.72,-0.06066111
183.76,-0.06232778
183.8,-0.06399444
183.84,-0.06566111
183.88,-0.06566111
183.92,-0.06732778
183.96,-0.06732778
184,-0.06732778
184.04,-0.06732778
184.08,-0.06732778
184.12,-0.06732778
184.16,-0.06732778
184.2,-0.06732778
184.24,-0.06732778
184.28,-0.06899444
184.32,-0.06899444
184.36,-0.06899444
184.4,-0.07399444
184.44,-0.07732778
184.48,-0.07732778
184.52,-0.07899444
184.56,-0.07899444
184.6,-0.07899444
184.64,-0.07899444
184.68,-0.08066111
184.72,-0.08066111
184.76,-0.08066111
184.8,-0.08066111
184.84,-0.08066111
184.88,-0.08066111
184.92,-0.08066111
184.96,-0.08066111
185,-0.07899444
185.04,-0.08066111
185.08,-0.08066111
185.12,-0.08066111
185.16,-0.08066111
185.2,-0.08399444
185.24,-0.08399444
185.28,-0.08399444
185.32,-0.08399444
185.36,-0.08399444
185.4,-0.08399444
185.44,-0.08399444
185.48,-0.08399444
185.52,-0.08399444
185.56,-0.08399444
185.6,-0.08399444
185.64,-0.08399444
185.68,-0.08566111
185.72,-0.08566111
185.76,-0.08566111
185.8,-0.08732778
185.84,-0.08732778
185.88,-0.08732778
185.92,-0.08732778
185.96,-0.08732778
186,-0.08732778
186.04,-0.08732778
186.08,-0.08732778
186.12,-0.08732778
186.16,-0.08732778
186.2,-0.08732778
186.24,-0.08732778
186.28,-0.08566111
186.32,-0.08399444
186.36,-0.07732778
186.4,-0.06899444
186.44,-0.06899444
186.48,-0.06732778
186.52,-0.06732778
186.56,-0.06899444
186.6,-0.06732778
186.64,-0.06732778
186.68,-0.06732778
186.72,-0.06732778
186.76,-0.06899444
186.8,-0.06899444
186.84,-0.06899444
186.88,-0.06732778
186.92,-0.06399444
186.96,-0.06066111
187,-0.06232778
187.04,-0.06232778
187.08,-0.06232778
187.12,-0.06399444
187.16,-0.06232778
187.2,-0.06232778
187.24,-0.06232778
187.28,-0.06232778
187.32,-0.06232778
187.36,-0.06232778
187.4,-0.06232778
187.44,-0.06399444
187.48,-0.06399444
187.52,-0.06399444
187.56,-0.06399444
187.6,-0.06399444
187.64,-0.06566111
187.68,-0.06732778
187.72,-0.07066111
187.76,-0.07232778
187.8,-0.07066111
187.84,-0.07066111
187.88,-0.07066111
187.92,-0.07066111
187.96,-0.07232778
188,-0.07232778
188.04,-0.07232778
188.08,-0.07399444
188.12,-0.07399444
188.16,-0.07399444
188.2,-0.07399444
188.24,-0.07399444
188.28,-0.07399444
188.32,-0.07232778
188.36,-0.06732778
188.4,-0.06566111
188.44,-0.06566111
188.48,-0.06566111
188.52,-0.06566111
188.56,-0.06566111
188.6,-0.06566111
188.64,-0.06566111
188.68,-0.06399444
188.72,-0.06399444
188.76,-0.06399444
188.8,-0.06399444
188.84,-0.06566111
188.88,-0.06566111
188.92,-0.06566111
188.96,-0.06732778
189,-0.06732778
189.04,-0.06732778
189.08,-0.06732778
189.12,-0.06732778
189.16,-0.06566111
189.2,-0.06566111
189.24,-0.06566111
189.28,-0.06566111
189.32,-0.06566111
189.36,-0.06399444
189.4,-0.06232778
189.44,-0.05732778
189.48,-0.05399444
189.52,-0.05399444
189.56,-0.05066111
189.6,-0.05066111
189.64,-0.05066111
189.68,-0.05066111
189.72,-0.05066111
189.76,-0.05066111
189.8,-0.05066111
189.84,-0.05066111
189.88,-0.05066111
189.92,-0.05066111
189.96,-0.05232778
190,-0.05066111
190.04,-0.04566111
190.08,-0.04566111
190.12,-0.04399444
190.16,-0.04399444
190.2,-0.04399444
190.24,-0.04399444
190.28,-0.04399444
190.32,-0.04399444
190.36,-0.04399444
190.4,-0.04399444
190.44,-0.04399444
190.48,-0.04399444
190.52,-0.04399444
190.56,-0.04399444
190.6,-0.04399444
190.64,-0.04399444
190.68,-0.04732778
190.72,-0.04899444
190.76,-0.04899444
190.8,-0.04732778
190.84,-0.04232778
190.88,-0.04066111
190.92,-0.04066111
190.96,-0.04066111
191,-0.04066111
191.04,-0.04066111
191.08,-0.03899444
191.12,-0.04066111
191.16,-0.04232778
191.2,-0.04399444
191.24,-0.04399444
191.28,-0.04399444
191.32,-0.04399444
191.36,-0.04399444
191.4,-0.04399444
191.44,-0.04399444
191.48,-0.04232778
191.52,-0.04232778
191.56,-0.04066111
191.6,-0.04066111
191.64,-0.03899444
191.68,-0.03566111
191.72,-0.03399444
191.76,-0.03066111
191.8,-0.02899444
191.84,-0.02899444
191.88,-0.02899444
191.92,-0.03066111
191.96,-0.02899444
192,-0.02899444
192.04,-0.03232778
192.08,-0.03399444
192.12,-0.03066111
192.16,-0.03066111
192.2,-0.03066111
192.24,-0.03066111
192.28,-0.03232778
192.32,-0.03399444
192.36,-0.03566111
192.4,-0.03566111
192.44,-0.03732778
192.48,-0.04066111
192.52,-0.04399444
192.56,-0.04566111
192.6,-0.04566111
192.64,-0.04566111
192.68,-0.04732778
192.72,-0.04732778
192.76,-0.04732778
192.8,-0.04732778
192.84,-0.04732778
192.88,-0.04732778
192.92,-0.04732778
192.96,-0.04732778
193,-0.04899444
193.04,-0.04899444
193.08,-0.04899444
193.12,-0.04899444
193.16,-0.04899444
193.2,-0.05066111
193.24,-0.05066111
193.28,-0.05232778
193.32,-0.05232778
193.36,-0.05232778
193.4,-0.05399444
193.44,-0.05732778
193.48,-0.05566111
193.52,-0.05566111
193.56,-0.05566111
193.6,-0.05566111
193.64,-0.05566111
193.68,-0.05566111
193.72,-0.05566111
193.76,-0.05566111
193.8,-0.05899444
193.84,-0.05899444
193.88,-0.05899444
193.92,-0.05899444
193.96,-0.05566111
194,-0.05399444
194.04,-0.05232778
194.08,-0.05566111
194.12,-0.05566111
194.16,-0.05566111
194.2,-0.05566111
194.24,-0.05566111
194.28,-0.05566111
194.32,-0.05399444
194.36,-0.05399444
194.4,-0.05399444
194.44,-0.05732778
194.48,-0.05899444
194.52,-0.05899444
194.56,-0.05732778
194.6,-0.05732778
194.64,-0.06232778
194.68,-0.06732778
194.72,-0.06899444
194.76,-0.06732778
194.8,-0.06732778
194.84,-0.06566111
194.88,-0.06566111
194.92,-0.06566111
194.96,-0.06566111
195,-0.06732778
195.04,-0.06732778
195.08,-0.06899444
195.12,-0.06899444
195.16,-0.07399444
195.2,-0.07566111
195.24,-0.07732778
195.28,-0.08066111
195.32,-0.08232778
195.36,-0.08232778
195.4,-0.08232778
195.44,-0.08232778
195.48,-0.08566111
195.52,-0.08566111
195.56,-0.08566111
195.6,-0.08566111
195.64,-0.08732778
195.68,-0.08732778
195.72,-0.08732778
195.76,-0.09399444
195.8,-0.1006611
195.84,-0.1023278
195.88,-0.1023278
195.92,-0.1023278
195.96,-0.1023278
196,-0.1023278
196.04,-0.1023278
196.08,-0.1023278
196.12,-0.1039944
196.16,-0.1039944
196.2,-0.1039944
196.24,-0.1039944
196.28,-0.1039944
196.32,-0.1039944
196.36,-0.1073278
196.4,-0.1106611
196.44,-0.1123278
196.48,-0.1123278
196.52,-0.1123278
196.56,-0.1123278
196.6,-0.1123278
196.64,-0.1123278
196.68,-0.1123278
196.72,-0.1123278
196.76,-0.1123278
196.8,-0.1123278
196.84,-0.1123278
196.88,-0.1123278
196.92,-0.1139944
196.96,-0.1139944
197,-0.1156611
197.04,-0.1189944
197.08,-0.1189944
197.12,-0.1206611
197.16,-0.1223278
197.2,-0.1223278
197.24,-0.1223278
197.28,-0.1239944
197.32,-0.1239944
197.36,-0.1239944
197.4,-0.1239944
197.44,-0.1239944
197.48,-0.1239944
197.52,-0.1239944
197.56,-0.1239944
197.6,-0.1239944
197.64,-0.1239944
197.68,-0.1239944
197.72,-0.1239944
197.76,-0.1256611
197.8,-0.1256611
197.84,-0.1273278
197.88,-0.1273278
197.92,-0.1273278
197.96,-0.1273278
198,-0.1273278
198.04,-0.1273278
198.08,-0.1289944
198.12,-0.1289944
198.16,-0.1289944
198.2,-0.1289944
198.24,-0.1273278
198.28,-0.1273278
198.32,-0.1273278
198.36,-0.1273278
198.4,-0.1273278
198.44,-0.1256611
198.48,-0.1256611
198.52,-0.1256611
198.56,-0.1256611
198.6,-0.1256611
198.64,-0.1256611
198.68,-0.1256611
198.72,-0.1256611
198.76,-0.1256611
198.8,-0.1256611
198.84,-0.1256611
198.88,-0.1256611
198.92,-0.1239944
198.96,-0.1239944
199,-0.1223278
199.04,-0.1206611
199.08,-0.1206611
199.12,-0.1189944
199.16,-0.1189944
199.2,-0.1189944
199.24,-0.1173278
199.28,-0.1173278
199.32,-0.1173278
199.36,-0.1173278
199.4,-0.1173278
199.44,-0.1156611
199.48,-0.1139944
199.52,-0.1156611
199.56,-0.1156611
199.6,-0.1156611
199.64,-0.1156611
199.68,-0.1173278
199.72,-0.1173278
199.76,-0.1173278
199.8,-0.1189944
199.84,-0.1173278
199.88,-0.1189944
199.92,-0.1206611
199.96,-0.1223278
200,-0.1223278
200.04,-0.1239944
200.08,-0.1239944
200.12,-0.1256611
200.16,-0.1273278
200.2,-0.1273278
200.24,-0.1273278
200.28,-0.1273278
200.32,-0.1273278
200.36,-0.1289944
200.4,-0.1289944
200.44,-0.1306611
200.48,-0.1306611
200.52,-0.1356611
200.56,-0.1439944
200.6,-0.1489944
200.64,-0.1489944
200.68,-0.1489944
200.72,-0.1506611
200.76,-0.1506611
200.8,-0.1506611
200.84,-0.1506611
200.88,-0.1489944
200.92,-0.1489944
200.96,-0.1489944
201,-0.1489944
201.04,-0.1489944
201.08,-0.1489944
201.12,-0.1506611
201.16,-0.1573278
201.2,-0.1589944
201.24,-0.1623278
201.28,-0.1623278
201.32,-0.1623278
201.36,-0.1623278
201.4,-0.1623278
201.44,-0.1639944
201.48,-0.1639944
201.52,-0.1639944
201.56,-0.1639944
201.6,-0.1639944
201.64,-0.1639944
201.68,-0.1639944
201.72,-0.1656611
201.76,-0.1673278
201.8,-0.1689944
201.84,-0.1689944
201.88,-0.1723278
201.92,-0.1756611
201.96,-0.1756611
202,-0.1773278
202.04,-0.1773278
202.08,-0.1773278
202.12,-0.1773278
202.16,-0.1773278
202.2,-0.1773278
202.24,-0.1756611
202.28,-0.1689944
202.32,-0.1656611
202.36,-0.1639944
202.4,-0.1639944
202.44,-0.1656611
202.48,-0.1656611
202.52,-0.1623278
202.56,-0.1589944
202.6,-0.1539944
202.64,-0.1489944
202.68,-0.1473278
202.72,-0.1456611
202.76,-0.1456611
202.8,-0.1439944
202.84,-0.1423278
202.88,-0.1423278
202.92,-0.1423278
202.96,-0.1423278
203,-0.1406611
203.04,-0.1406611
203.08,-0.1389944
203.12,-0.1389944
203.16,-0.1356611
203.2,-0.1356611
203.24,-0.1339944
203.28,-0.1339944
203.32,-0.1356611
203.36,-0.1373278
203.4,-0.1389944
203.44,-0.1389944
203.48,-0.1423278
203.52,-0.1456611
203.56,-0.1456611
203.6,-0.1456611
203.64,-0.1456611
203.68,-0.1439944
203.72,-0.1456611
203.76,-0.1456611
203.8,-0.1473278
203.84,-0.1489944
203.88,-0.1506611
203.92,-0.1506611
203.96,-0.1489944
204,-0.1489944
204.04,-0.1489944
204.08,-0.1489944
204.12,-0.1489944
204.16,-0.1489944
204.2,-0.1506611
204.24,-0.1473278
204.28,-0.1456611
204.32,-0.1439944
204.36,-0.1423278
204.4,-0.1406611
204.44,-0.1389944
204.48,-0.1406611
204.52,-0.1423278
204.56,-0.1439944
204.6,-0.1439944
204.64,-0.1439944
204.68,-0.1439944
204.72,-0.1439944
204.76,-0.1439944
204.8,-0.1439944
204.84,-0.1423278
204.88,-0.1406611
204.92,-0.1373278
204.96,-0.1339944
205,-0.1339944
205.04,-0.1323278
205.08,-0.1323278
205.12,-0.1323278
205.16,-0.1323278
205.2,-0.1339944
205.24,-0.1339944
205.28,-0.1356611
205.32,-0.1356611
205.36,-0.1373278
205.4,-0.1389944
205.44,-0.1389944
205.48,-0.1389944
205.52,-0.1389944
205.56,-0.1389944
205.6,-0.1389944
205.64,-0.1389944
205.68,-0.1389944
205.72,-0.1389944
205.76,-0.1356611
205.8,-0.1339944
205.84,-0.1306611
205.88,-0.1289944
205.92,-0.1273278
205.96,-0.1256611
206,-0.1256611
206.04,-0.1256611
206.08,-0.1239944
206.12,-0.1239944
206.16,-0.1239944
206.2,-0.1239944
206.24,-0.1239944
206.28,-0.1239944
206.32,-0.1223278
206.36,-0.1223278
206.4,-0.1223278
206.44,-0.1206611
206.48,-0.1223278
206.52,-0.1223278
206.56,-0.1206611
206.6,-0.1206611
206.64,-0.1206611
206.68,-0.1223278
206.72,-0.1223278
206.76,-0.1239944
206.8,-0.1256611
206.84,-0.1289944
206.88,-0.1289944
206.92,-0.1306611
206.96,-0.1323278
207,-0.1323278
207.04,-0.1339944
207.08,-0.1339944
207.12,-0.1339944
207.16,-0.1339944
207.2,-0.1339944
207.24,-0.1339944
207.28,-0.1339944
207.32,-0.1339944
207.36,-0.1339944
207.4,-0.1339944
207.44,-0.1356611
207.48,-0.1356611
207.52,-0.1356611
207.56,-0.1389944
207.6,-0.1389944
207.64,-0.1406611
207.68,-0.1406611
207.72,-0.1389944
207.76,-0.1389944
207.8,-0.1389944
207.84,-0.1389944
207.88,-0.1389944
207.92,-0.1389944
207.96,-0.1389944
208,-0.1373278
208.04,-0.1373278
208.08,-0.1373278
208.12,-0.1339944
208.16,-0.1306611
208.2,-0.1289944
208.24,-0.1289944
208.28,-0.1273278
208.32,-0.1273278
208.36,-0.1273278
208.4,-0.1256611
208.44,-0.1256611
208.48,-0.1256611
208.52,-0.1256611
208.56,-0.1256611
208.6,-0.1273278
208.64,-0.1273278
208.68,-0.1273278
208.72,-0.1273278
208.76,-0.1273278
208.8,-0.1273278
208.84,-0.1273278
208.88,-0.1289944
208.92,-0.1306611
208.96,-0.1339944
209,-0.1356611
209.04,-0.1389944
209.08,-0.1406611
209.12,-0.1406611
209.16,-0.1456611
209.2,-0.1439944
209.24,-0.1473278
209.28,-0.1489944
209.32,-0.1489944
209.36,-0.1506611
209.4,-0.1506611
209.44,-0.1523278
209.48,-0.1523278
209.52,-0.1523278
209.56,-0.1506611
209.6,-0.1506611
209.64,-0.1523278
209.68,-0.1506611
209.72,-0.1506611
209.76,-0.1506611
209.8,-0.1523278
209.84,-0.1506611
209.88,-0.1489944
209.92,-0.1489944
209.96,-0.1473278
210,-0.1473278
210.04,-0.1456611
210.08,-0.1456611
210.12,-0.1456611
210.16,-0.1456611
210.2,-0.1473278
210.24,-0.1506611
210.28,-0.1489944
210.32,-0.1473278
210.36,-0.1456611
210.4,-0.1439944
210.44,-0.1406611
210.48,-0.1389944
210.52,-0.1373278
210.56,-0.1339944
210.6,-0.1306611
210.64,-0.1306611
210.68,-0.1289944
210.72,-0.1256611
210.76,-0.1223278
210.8,-0.1239944
210.84,-0.1223278
210.88,-0.1223278
210.92,-0.1223278
210.96,-0.1223278
211,-0.1223278
211.04,-0.1223278
211.08,-0.1223278
211.12,-0.1256611
211.16,-0.1273278
211.2,-0.1273278
211.24,-0.1273278
211.28,-0.1273278
211.32,-0.1273278
211.36,-0.1256611
211.4,-0.1256611
211.44,-0.1256611
211.48,-0.1256611
211.52,-0.1239944
211.56,-0.1239944
211.6,-0.1239944
211.64,-0.1239944
211.68,-0.1156611
211.72,-0.1089944
211.76,-0.1056611
211.8,-0.1039944
211.84,-0.1039944
211.88,-0.1023278
211.92,-0.09732778
211.96,-0.09732778
212,-0.09232778
212.04,-0.08066111
212.08,-0.04566111
212.12,-0.02566111
212.16,-0.01566111
212.2,-0.007327777
212.24,0.007672223
212.28,0.01600556
212.32,0.02267222
212.36,0.02600556
212.4,0.03267222
212.44,0.03433889
212.48,0.04100556
212.52,0.04600556
212.56,0.05433889
212.6,0.05933889
212.64,0.06267222
212.68,0.06767222
212.72,0.07267222
212.76,0.07933889
212.8,0.08267222
212.84,0.08433889
212.88,0.08767222
212.92,0.09267222
212.96,0.09767222
213,0.09767222
213.04,0.09933889
213.08,0.09933889
213.12,0.1010056
213.16,0.1010056
213.2,0.09767222
213.24,0.09767222
213.28,0.09767222
213.32,0.09767222
213.36,0.09933889
213.4,0.09933889
213.44,0.1010056
213.48,0.1026722
213.52,0.1043389
213.56,0.1043389
213.6,0.1010056
213.64,0.09600556
213.68,0.09100556
213.72,0.09100556
213.76,0.08933889
213.8,0.08600556
213.84,0.08433889
213.88,0.08433889
213.92,0.08433889
213.96,0.08267222
214,0.08600556
214.04,0.08267222
214.08,0.08267222
214.12,0.08100556
214.16,0.08100556
214.2,0.07933889
214.24,0.07600556
214.28,0.07267222
214.32,0.07267222
214.36,0.06933889
214.4,0.06933889
214.44,0.06933889
214.48,0.06767222
214.52,0.06767222
214.56,0.06600556
214.6,0.06433889
214.64,0.06100556
214.68,0.05933889
214.72,0.05600556
214.76,0.05433889
214.8,0.05267222
214.84,0.05100556
214.88,0.04767222
214.92,0.04767222
214.96,0.04600556
215,0.04933889
215.04,0.05433889
215.08,0.05600556
215.12,0.05433889
215.16,0.05433889
215.2,0.05433889
215.24,0.05433889
215.28,0.05433889
215.32,0.05433889
215.36,0.05433889
215.4,0.05433889
215.44,0.05100556
215.48,0.05100556
215.52,0.04933889
215.56,0.04433889
215.6,0.04267222
215.64,0.04100556
215.68,0.04100556
215.72,0.03933889
215.76,0.03933889
215.8,0.03933889
215.84,0.03933889
215.88,0.03933889
215.92,0.03767222
215.96,0.03767222
216,0.03767222
216.04,0.03767222
216.08,0.03600556
216.12,0.03600556
216.16,0.03600556
216.2,0.03433889
216.24,0.03433889
216.28,0.03600556
216.32,0.03600556
216.36,0.03600556
216.4,0.03600556
216.44,0.03600556
216.48,0.03600556
216.52,0.03433889
216.56,0.03433889
216.6,0.03433889
